Date,PearClass,Price
20150129,H,"25,000"
20150129,H,"31,800"
20150129,H,"33,000"
20150129,M,"35,000"
20150129,M,"20,000"
20150129,M,"15,420"
20150129,M,"20,000"
20150129,M,"20,000"
20150129,M,"24,830"
20150129,M,"20,000"
20150129,M,"18,300"
20150129,M,"20,000"
20150129,M,"26,500"
20150129,M,"11,000"
20150129,M,"25,000"
20150129,M,"17,250"
20150129,M,"20,000"
20150129,M,"15,000"
20150129,M,"20,000"
20150129,M,"28,330"
20150129,H,"23,000"
20150128,H,"41,670"
20150128,M,"24,830"
20150128,H,"25,000"
20150128,H,"25,000"
20150128,H,"36,000"
20150128,H,"38,330"
20150128,H,"27,000"
20150128,H,"41,670"
20150128,H,"29,000"
20150128,H,"25,000"
20150128,H,"31,800"
20150128,H,"35,000"
20150128,H,"20,000"
20150128,H,"36,000"
20150128,H,"25,000"
20150128,H,"31,800"
20150128,H,"25,000"
20150128,H,"31,800"
20150128,H,"36,000"
20150128,H,"41,700"
20150128,H,"23,000"
20150128,H,"41,670"
20150128,H,"25,000"
20150128,H,"32,600"
20150128,H,"25,000"
20150128,H,"38,300"
20150128,H,"35,000"
20150128,H,"38,330"
20150128,H,"31,800"
20150128,M,"18,300"
20150128,M,"20,000"
20150128,M,"26,500"
20150128,M,"11,000"
20150128,M,"25,000"
20150128,M,"17,250"
20150128,M,"20,000"
20150128,M,"15,000"
20150128,M,"20,000"
20150128,M,"28,330"
20150128,M,"20,000"
20150128,M,"35,000"
20150128,M,"20,000"
20150128,M,"15,420"
20150128,M,"20,000"
20150128,M,"20,000"
20150128,M,"26,500"
20150128,H,"25,000"
20150127,H,"41,670"
20150127,M,"24,830"
20150127,H,"41,700"
20150127,H,"23,000"
20150127,H,"41,670"
20150127,H,"25,000"
20150127,H,"32,600"
20150127,H,"23,000"
20150127,H,"38,300"
20150127,H,"35,000"
20150127,H,"38,330"
20150127,H,"27,000"
20150127,H,"41,670"
20150127,H,"29,000"
20150127,H,"25,000"
20150127,H,"31,800"
20150127,H,"35,000"
20150127,H,"20,000"
20150127,H,"36,000"
20150127,H,"25,000"
20150127,H,"35,000"
20150127,H,"31,800"
20150127,H,"25,000"
20150127,H,"25,000"
20150127,H,"25,000"
20150127,H,"25,000"
20150127,H,"38,330"
20150127,H,"38,330"
20150127,H,"31,800"
20150127,H,"41,670"
20150127,M,"20,000"
20150127,M,"18,300"
20150127,M,"20,000"
20150127,M,"26,500"
20150127,M,"10,550"
20150127,M,"25,000"
20150127,M,"17,250"
20150127,M,"20,000"
20150127,M,"15,000"
20150127,M,"20,000"
20150127,M,"28,330"
20150127,M,"20,000"
20150127,M,"35,000"
20150127,M,"20,000"
20150127,M,"15,420"
20150127,M,"18,000"
20150127,M,"26,500"
20150127,H,"36,000"
20150126,H,"41,670"
20150126,M,"24,830"
20150126,H,"25,000"
20150126,H,"25,000"
20150126,H,"36,000"
20150126,H,"38,330"
20150126,H,"27,000"
20150126,H,"41,670"
20150126,H,"29,000"
20150126,H,"25,000"
20150126,H,"31,800"
20150126,H,"35,000"
20150126,H,"20,000"
20150126,H,"36,000"
20150126,H,"25,000"
20150126,H,"35,000"
20150126,H,"31,800"
20150126,H,"25,000"
20150126,H,"27,000"
20150126,H,"36,000"
20150126,H,"41,700"
20150126,H,"23,000"
20150126,H,"41,670"
20150126,H,"25,000"
20150126,H,"32,600"
20150126,H,"23,000"
20150126,H,"38,300"
20150126,H,"35,000"
20150126,H,"38,330"
20150126,H,"31,800"
20150126,M,"20,000"
